business_id,year,month,extract_type,cash,cash_in,cash_out,current_balance,savings_balance,other_credit_available,credit_card_balances,num_of_payments_made,num_of_payments_received
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_CASH",437293321.48,6414125591.13,16263384311.02,821114770.90,90838039.74,11217550.81,-1680397.38,3360.93,6873.49
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_CASH",47970020.19,5536953655.14,7440650827.28,129647744.33,23896920.87,-4493887.52,-9420506.69,3678.40,201.95
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_CASH",149224572.22,19133784233.63,2615689001.51,865614525.77,44317400.36,4254272.19,-3624485.65,7903.01,2476.63
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_CASH",857635863.76,4972920699.06,18507030233.51,1446363732.50,-19308672.39,8502646.94,-4950663.45,13558.70,8925.99
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_CASH",2962618638.06,17595936719.73,5062567811.19,588019013.60,25480189.97,-6782215.57,-1701014.73,3535.09,1568.27
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_CASH",1446364258.71,11845527215.66,13568637384.18,2549692080.98,1905426.89,11414708.91,-9749331.83,12202.98,501.34
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_CASH",2153666828.58,23294378229.29,26029482595.13,2409867962.25,-12725586.51,10081968.60,-2736040.50,7113.39,10009.07
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_CASH",2526839904.40,4583001913.49,5468821218.13,2482079706.96,19804648.48,9620386.23,795780.03,9595.78,13376.57
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_CASH",369913386.30,25039692503.92,17254233409.31,1515938326.27,39351043.26,-931091.96,-3828053.19,13415.39,8445.42
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_CASH",1470485211.54,30163724982.71,13289465532.78,1395707721.47,20902827.73,10441044.01,-221162.81,736.74,758.13
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_CASH",1285984152.43,25595978924.63,4361595455.83,208971297.31,-16667283.85,-3370895.85,-7662592.79,1017.52,5250.91
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_CASH",949961560.92,24382631208.62,29565358029.25,2190067338.52,8541100.23,25454.42,-6427028.28,10123.02,10669.23
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_CASH",2737397521.60,10318103305.86,20038464445.30,981237012.29,65100863.77,11332468.39,-5766034.06,12216.95,4559.00
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_CASH",823304085.13,2556114969.69,15736017576.87,1593825180.83,87071908.06,1060824.27,146220.62,14923.48,6037.86
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_CASH",2877287616.10,29611600195.47,27682435517.25,2704639144.24,-36029546.22,-7071043.04,-8894114.14,13796.45,10630.01
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_CASH",2200018939.84,9868381316.54,16813066168.65,973139478.18,39041881.43,11261675.01,-4819090.90,14477.09,8151.40
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_CASH",497788941.09,20379619783.00,21021658332.72,1682541229.50,-15974068.54,11303755.64,-4461496.93,10650.41,505.91
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_CASH",2737137818.40,15991424603.14,7883140192.75,160509625.47,-21128815.76,11738096.53,-9266392.00,26.47,8414.70
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_CASH",687245707.08,22741257384.36,3790270626.64,1123799653.99,49322589.29,-925375.60,609824.45,8197.99,12096.05
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_CASH",1928219536.67,29537783258.10,23666944084.00,2369661118.62,27153753.12,-7778229.74,-9326608.65,9433.26,8256.12
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_CASH",2015835328.26,19122611149.46,22282098978.61,770279844.51,-26107372.96,2010343.18,-7733121.88,2828.02,5343.75
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_CASH",2779654196.37,2094361401.57,4852075158.82,-56102195.12,-3390718.46,8034889.56,-6461483.93,1512.43,6167.52
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_CASH",3013364051.58,2928282909.18,26301356414.70,2907310361.97,-49149554.08,9781880.70,-716770.77,6563.37,3573.36
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_CASH",1414992703.13,11888579195.54,7901561887.10,124031793.53,21873202.66,-4513364.81,-7613144.12,93.69,11954.64
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_CASH",694955700.92,17157187532.06,3389829793.44,970116665.67,62066380.47,-1393107.26,-3429507.96,15353.78,3498.25
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_CASH",719383652.36,25659200266.38,27978440904.65,-101227949.16,-32134077.30,8468236.72,-2164556.30,9946.39,11049.59
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_CASH",677551166.41,27146375084.64,27549513861.60,181970831.51,22891450.59,8887964.86,-4633659.60,11355.83,12676.77
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_CASH",411215319.87,25210155429.65,26663122568.84,1593091043.64,92311173.67,-7273505.81,-5688669.09,2833.64,12192.89
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_CASH",1423755606.64,22152540346.21,2993713593.38,-82675881.22,79422856.21,4274241.04,-9602065.64,7645.28,3222.84
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_CASH",897411748.46,14898395311.54,28954444654.18,2560600043.41,-5407158.23,4995042.66,-2418688.56,1799.29,8285.17
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_CASH",-97484399.10,9506842059.01,14018843041.28,-75064680.16,-45504621.43,-307760.27,-5112732.06,5936.60,11566.36
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_CASH",723437701.53,12559355512.86,28774781274.37,1957847257.23,69624233.75,-7099738.29,-5352489.39,14999.34,1945.72
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_CASH",1128542753.44,15783883950.21,10486618611.43,124177964.12,-11830292.48,11794694.84,-4659823.71,8428.07,3359.46
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_CASH",1119673012.59,5079078907.87,26718122954.05,2521166840.47,80435416.97,-7611234.89,-3500345.18,3895.65,6642.20
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_CASH",-4848664.82,471427862.29,4331815934.09,1007054459.76,53124490.25,1780889.55,-7529051.40,6030.79,10100.53
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_CASH",208238068.11,14971542429.04,3647849370.00,2585814056.50,9244279.71,-4197356.30,-7443686.08,6962.89,1958.69
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_CASH",2024918439.48,7022641264.54,11248956554.95,976879371.67,-49110259.88,127806.99,812741.67,13518.23,8003.74
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_CASH",3010940863.96,26816988821.72,13627889763.58,1763069638.14,73031752.66,-370360.46,1388608.28,10225.30,2506.60
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_CASH",2330759962.12,11477569511.05,19293464070.31,1604838171.13,-42079951.97,4307225.16,-785577.82,12705.76,3084.58
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_CASH",288772384.33,6340854566.27,17381392150.95,2774490205.15,-32928313.33,-5114191.68,-9103944.05,7485.18,2797.75
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_CASH",469870739.99,7660038782.74,13885476626.13,966859342.61,35946225.56,10023681.73,-5783777.77,1829.29,8972.91
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_CASH",1798924161.92,5926057152.62,16609182254.24,1216456837.65,-21632547.35,11946495.69,-9730571.09,14783.01,7088.54
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_CASH",655731191.90,16208547478.45,12293835140.77,2915940324.79,-1579098.57,-3687685.38,-326188.95,7816.12,3626.12
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_CASH",2361383479.88,17711450537.22,24262018523.34,113482791.66,-8727904.52,-2544299.71,1081371.01,5052.18,7032.22
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_CASH",1563032717.70,15632889910.58,10353682017.92,544465556.67,89523488.26,-1248080.45,-6446844.43,12005.53,4692.54
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_CASH",869694632.78,21076588489.27,2835570823.17,2079990723.40,-7357741.72,1968010.93,-3646037.20,8589.76,6951.06
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_CASH",1287280577.40,27150536018.85,83280824.20,2495389732.26,82819030.88,2650739.42,-8188314.10,15266.52,1733.60
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_CASH",2684689140.61,18964640224.03,25200240438.63,732490647.34,-34206088.56,-4030389.62,-5556459.21,1317.62,9166.90
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_CASH",2951859332.51,2686600633.69,20137342048.17,1036990099.40,84469478.50,1555707.12,-5622075.14,12743.37,6308.02
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_CASH",2916795031.42,13951303078.91,28993108115.17,82619945.47,-8827895.16,-3735822.68,-5342228.47,9606.22,11088.53
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_CASH",334417400.50,16828769098.92,27498767830.57,400968741.01,27806350.23,-2305009.44,-4725465.85,8261.76,4975.89
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_CASH",2329711812.93,9224533343.08,26651100393.92,2737086524.30,24613449.00,3838081.47,-2037211.96,1780.10,11056.22
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_CASH",1945784950.71,23858755952.06,18174417735.73,2071479010.57,-37698702.18,-346604.88,-5152701.11,7013.94,10166.02
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_CASH",1397219856.09,14947763209.46,24055923755.52,2160888706.53,32877947.88,-224510.65,-1816661.88,6691.32,7111.73
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_CASH",2713947546.27,20776011439.43,18279666190.45,2308234143.88,53781611.11,8755145.35,-5553762.06,14217.71,4917.25
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_CASH",2063123727.21,23964383807.22,3007830983.71,1059448561.11,-45310918.65,-950664.92,-161135.12,5350.19,4315.42
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_CASH",1384231079.86,2280834921.49,28073298124.54,2334277191.99,78272068.23,7810409.91,-8620749.37,10213.58,9432.83
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_CASH",871886006.85,9224463090.69,1802671064.61,861197690.60,74422821.05,-476995.27,-5167929.77,233.61,4911.60
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_CASH",1441664534.73,12019850074.40,30587072197.84,1854861925.26,92735049.57,-6077551.35,1578209.40,3131.37,6891.16
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_CASH",1561358489.78,15721747092.48,29656636422.12,731700268.31,60965994.34,115949.15,-113149.39,11940.18,11440.40
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_CASH",2523563812.69,21826820256.06,17076363780.67,1762825016.70,43355593.49,1300958.44,-5940501.27,4661.98,1130.14
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_CASH",2118442995.38,15575164288.77,21166533881.40,2221489454.64,13941489.45,-2734203.98,787117.82,848.83,4718.58
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_CASH",1695744875.24,29705276512.32,28967098624.43,2204965207.89,23640956.71,-3440041.94,-6495069.45,12891.14,1348.29
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_CASH",2028416145.47,4501566868.60,4284292089.06,433451488.87,9876823.35,-1175094.24,970810.91,1546.92,5516.46
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_CASH",1029637210.19,27977102412.33,30148985077.68,2100357177.43,2634982.72,6660499.92,622346.01,13147.34,10476.23
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_CASH",253783880.26,16830006946.20,8411824686.72,1806557947.63,-226425.72,1800776.12,-5542746.18,10150.89,9977.48
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_CASH",973405193.97,18115002459.82,13069537265.84,2392576771.80,-21051914.43,4397809.25,-2205146.89,1874.75,5556.34
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_CASH",157197951.25,2078555892.87,29075261612.81,483250678.07,84010593.78,1265142.95,-1959919.39,686.81,5145.56
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_CASH",1858802219.42,14362363463.49,18161191766.36,1120843573.18,-47470356.03,-3329911.36,-8115074.89,9301.45,12340.20
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_CASH",2708544603.81,557365561.06,7643531322.70,33558299.34,78504896.57,8002026.84,43858.70,538.93,12899.20
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_CASH",526819280.10,25185507967.25,14362114373.47,1164427098.00,79372796.33,10077280.84,-6551215.44,14568.77,2832.17
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_CASH",1205680894.27,12195398147.74,13483593853.63,2126306154.85,-24207991.00,-4881053.67,-5479600.73,215.12,5424.06
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_CASH",2022876828.23,5378017878.72,19268450002.00,1601396444.54,85885547.94,-5669506.90,-4464136.60,10882.79,2246.28
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_CASH",2480474345.40,13223659459.96,20836699254.73,1208672295.51,36177054.56,-4850894.09,1518359.03,4669.98,12976.38
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_CASH",2478780612.57,5291281959.46,18792371077.59,-158757525.31,86468428.43,-6522964.82,1047296.43,9101.00,3824.66
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_CASH",446285104.24,4108818367.24,27648970985.85,446311448.17,18263322.27,8641288.76,1294176.17,5916.67,9995.32
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_CASH",1461050393.51,1259748371.45,10500081657.03,2778575031.31,55178144.51,-3492253.68,-937444.28,4010.69,4202.35
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_CASH",1645704684.84,17330029919.43,26775819044.96,2931346600.58,92341573.92,2466738.19,448151.84,4049.19,9423.12
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,5,"MONTHLY_CASH",34603668.66,5673970299.44,29971460914.43,2592750884.34,74939169.54,10562837.03,-8938078.30,9441.67,10798.61
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,5,"MONTHLY_CASH",1972213566.77,14860897400.13,10315681928.93,255007885.25,10132078.88,12126451.07,-6501031.84,10643.57,912.59
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,5,"MONTHLY_CASH",1286669072.48,18712197795.46,28658859743.00,1017257709.48,1974640.49,9770889.08,1078094.56,10030.14,12279.65
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,5,"MONTHLY_CASH",2452447633.75,15792855203.68,30999387395.43,1847853006.81,-30800870.11,-1533493.85,1920833.55,7711.89,541.06
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,5,"MONTHLY_CASH",1883528250.64,25267718546.14,20504028670.45,701231196.76,-46345844.83,-5028161.58,-2151935.08,15194.53,7562.82
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,5,"MONTHLY_CASH",968036973.31,20455850750.19,2295065002.72,2137917028.11,26068585.08,-7836670.85,-4828837.87,3158.98,3261.82
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,5,"MONTHLY_CASH",-100784450.18,17201980119.56,24324296112.42,919624086.64,86104533.71,-2302854.92,-5984782.98,7068.81,5834.19
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,5,"MONTHLY_CASH",2124462525.14,25099555484.89,1558458037.12,1140687341.28,-18186712.05,40364.70,-4365103.77,12974.24,2473.69
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,5,"MONTHLY_CASH",1809903142.40,26421860748.40,6225078100.70,1585767654.55,5017087.51,-1549888.32,-6162151.96,7998.28,1997.89
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,5,"MONTHLY_CASH",562040707.47,28597960231.25,28035465787.97,1428460159.40,81738141.75,1339912.34,-643324.44,4250.52,6018.56
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,5,"MONTHLY_CASH",293276015.63,7035084262.83,28419155795.56,2940466994.84,15464221.17,1954236.32,-5012874.25,11993.87,8662.57
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,5,"MONTHLY_CASH",1790735691.76,20386162320.52,3616118075.44,1670103807.22,89002286.78,10471868.87,-9732896.31,7616.48,9336.03
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,5,"MONTHLY_CASH",1398440302.30,1674343869.86,15634693132.21,1402239704.36,1649790.64,-876510.01,843982.01,6558.95,3340.28
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,5,"MONTHLY_CASH",-26461968.44,13415684861.08,6669797560.48,32597993.16,-22543545.30,-7006166.27,-1620015.38,2743.61,6655.49
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,5,"MONTHLY_CASH",2013627112.53,22828400790.73,3750736232.17,405619318.37,12381339.68,159656.40,1009614.72,10662.40,168.40
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,5,"MONTHLY_CASH",2242037008.20,20466908114.13,2420320791.30,500943898.82,36514561.33,1585889.30,-9642043.95,7577.58,2344.96
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,5,"MONTHLY_CASH",912810886.70,29141427824.13,19878586633.66,2884442617.35,9791207.48,-2140542.76,-8003735.37,6816.66,11131.90
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,5,"MONTHLY_CASH",668470670.99,16034221256.67,21432232045.63,1080053606.35,49069605.82,-6582339.47,-3595869.22,4581.27,10619.89
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,5,"MONTHLY_CASH",2218888580.02,28666832714.53,23618083545.15,722909941.28,-33434041.38,-2149513.49,1512708.49,8316.11,1652.78
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,5,"MONTHLY_CASH",2776684759.70,5881357355.29,10140219792.47,261532356.84,30729650.98,1908165.67,-2825362.44,8280.22,5729.86
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,7,"MONTHLY_CASH",1159521498.39,26131302224.73,26320333610.37,411093470.89,7643209.27,-459323.08,-8815795.45,11699.01,5046.36
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,7,"MONTHLY_CASH",262248175.20,12058535841.38,22797009526.74,867788045.35,16690625.92,-679086.70,347681.18,10128.67,4172.02
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,7,"MONTHLY_CASH",2730396822.44,28819907694.85,5255659291.47,1253091052.15,86928617.21,-5081580.18,-6296617.33,8720.26,5810.46
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,7,"MONTHLY_CASH",823241838.84,6468951432.69,10401240068.47,1244764073.98,79954741.01,11489046.91,-7952942.30,13965.14,8197.78
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,7,"MONTHLY_CASH",1252560424.11,288278458.30,11680399042.59,1952693873.76,70693443.24,-777446.77,-6948680.52,11618.49,9964.07
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,7,"MONTHLY_CASH",1207924273.49,422085753.88,4486818860.03,2550658437.24,20115192.85,2993707.97,-9254712.60,9239.65,5172.62
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,7,"MONTHLY_CASH",-127077147.31,22243197448.88,72820701.96,2436931620.97,17250447.85,1611200.19,-9685607.89,11868.25,789.76
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,7,"MONTHLY_CASH",3077427715.08,11954915534.95,8897584146.56,2768359110.04,15765584.89,-2987909.81,467619.14,5270.46,10661.63
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,7,"MONTHLY_CASH",544766805.71,20787350106.88,18741742521.81,-136882037.10,-3687412.30,11412908.01,-7773678.17,8519.30,8769.71
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,7,"MONTHLY_CASH",978488429.07,6745393615.60,24539519344.37,922980479.98,53863740.31,-3689296.73,-523863.16,5418.51,6671.08
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,7,"MONTHLY_CASH",1985228720.94,2242281297.02,20622581773.39,1301979610.28,9159265.27,-3732915.07,504678.83,2314.81,374.28
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,7,"MONTHLY_CASH",1171476022.63,23707946898.47,19597951174.28,-113930097.94,60962982.94,7828063.14,1661971.97,11338.59,1873.79
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,7,"MONTHLY_CASH",2150677769.57,20926462586.63,9820334203.41,1260145485.08,-20468943.42,3602767.11,-5548931.93,13541.46,13193.92
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,7,"MONTHLY_CASH",168965491.15,21134241211.26,8157180345.90,418028632.52,26291792.77,4815564.46,-7427450.84,1625.38,2122.69
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,7,"MONTHLY_CASH",-63337719.05,28389628659.67,7128333369.43,1833146919.24,-42206327.18,12116176.19,-528805.25,236.64,8304.39
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,7,"MONTHLY_CASH",2241899839.43,6472357236.17,13795643407.10,1994769009.27,-21532412.93,3467155.03,-7835428.97,6384.61,4858.14
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,7,"MONTHLY_CASH",2779779028.19,14825440418.02,6472332615.56,2686710953.76,-23820660.76,8169011.05,-5174603.95,11364.99,6428.96
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,7,"MONTHLY_CASH",369084482.24,28902211906.92,15684008199.81,2030067830.86,-16900767.33,-5656582.18,-5030533.14,570.01,1846.28
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,7,"MONTHLY_CASH",2457658717.06,27836853857.28,19566396158.05,1038452762.69,-27977287.75,5273211.28,-8151702.93,5838.31,11486.14
