business_id,year,month,extract_type,capex,revenue,expenditure,profit,ebitda,overheads,bank_charge_interest_paid,bank_charge_interest_received,total_assets,total_liabilities,net_asset_position,trade_debtors,trade_creditors
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,1,"MONTHLY_P&L",57606384.89,117517371262.50,1099678868.93,112372136604.44,34589982975.39,34379044.02,44139274.35,42247108.21,220595579.75,26873945207.66,179654853780.14,799772946.85,252151835.07
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,1,"MONTHLY_P&L",199532766.63,167720165757.21,1009192485.57,75632443542.40,78340107441.66,-208802764.18,25704699.98,39072681.91,190659680.93,21207753295.71,45722230022.70,650306089.18,-199714493.32
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,1,"MONTHLY_P&L",655706460.66,88725214096.52,134948786.13,102453004183.12,60295593183.06,-1890214212.23,37814376.25,7420640.20,39513368.69,21517230440.14,183394567857.41,1638764310.67,-128236350.91
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,1,"MONTHLY_P&L",685963116.09,140549326054.56,3304065023.50,141375043061.22,38282957959.38,-694362940.34,48907774.35,25527826.54,57788261.70,2277923022.17,65286877727.65,974322915.02,-573476995.21
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,1,"MONTHLY_P&L",10405570.08,167114587343.73,83621082.11,38008794044.21,8000615051.84,177962965.76,36610735.79,51769087.06,123229798.95,25175672578.29,56371601443.35,-232294410.91,-887888252.42
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,1,"MONTHLY_P&L",280675590.80,104157593300.32,1019700752.00,218938328227.64,144223148788.66,-1610249773.68,32306806.03,53709101.83,118891869.85,30384156981.74,158084960100.08,721898917.45,-63490982.50
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,1,"MONTHLY_P&L",368954773.46,35871111209.45,1262127037.58,15365750626.32,107370619884.75,-1777038318.50,47698973.67,37699648.56,250284860.08,333534104.97,156143925479.80,-236229719.28,262296806.73
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,1,"MONTHLY_P&L",471163568.69,73825521576.89,667504824.22,178733149142.95,160749295329.68,56488686.21,48625944.29,23280284.20,145230452.20,29554695418.18,80362690888.29,44958375.27,-685016228.14
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,1,"MONTHLY_P&L",398139220.52,198753082899.96,172195457.78,7524756048.79,54946545998.59,-1121791346.75,33135783.53,21564261.52,72013705.99,19223291786.20,214919295173.65,1895060844.29,-1218873855.36
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,1,"MONTHLY_P&L",14811070.45,135675762998.60,1291950166.48,134940366836.44,191643788611.26,-1171596616.90,42401144.94,75847426.98,202996467.90,15993070086.61,121101799773.66,1120478671.49,-100230063.84
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,1,"MONTHLY_P&L",54318388.89,52835014610.77,2565444505.22,66049000629.03,30541011712.87,-1526748393.22,26280282.30,7715053.08,110541868.91,40512736634.29,62139454423.55,436088406.99,170582014.18
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,1,"MONTHLY_P&L",377792816.12,16810782002.03,36427379.30,116448053418.16,121980680354.87,-1316185625.66,20144931.51,45481741.18,260215993.38,25551796736.01,90338642855.29,1425997345.03,-519887146.04
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,1,"MONTHLY_P&L",69085704.40,7216045876.89,2159665226.38,18579797329.59,82714137662.64,-1484053530.80,20500763.46,44091639.77,191689798.82,25989571835.55,79611719195.45,874064879.05,-1158201767.71
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,1,"MONTHLY_P&L",540066977.61,114502488292.47,2768723203.06,100649953802.87,114547008773.17,-1594073244.49,28255051.75,44274977.95,90715155.93,3881257682.06,155130515096.30,1912432822.62,-303322510.48
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,1,"MONTHLY_P&L",390890685.27,8778851280.57,211825666.62,44814584653.79,23633569778.44,-598360396.46,32371123.78,63755504.66,215618935.89,7881799637.85,216876396515.73,1581571817.45,-971990128.97
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,1,"MONTHLY_P&L",389616186.33,74527448272.86,445370675.36,145436406456.22,20457953479.42,8639934.52,38180733.67,59602358.34,205998436.74,43405249306.15,-1364534369.96,625590846.74,-841721511.99
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,3,"MONTHLY_P&L",171434944.62,76764404628.36,2454846173.99,105729382649.75,153369471474.20,-884691618.77,10636921.20,70431899.74,164737430.25,15149828527.01,183890297805.93,2069564850.10,-1144334191.93
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,3,"MONTHLY_P&L",-42285414.90,203930502082.35,1051542213.47,46482866183.90,1144934710.15,-903814028.31,12338219.07,81226926.58,31099372.94,40828214722.30,86795466552.60,1147599261.81,213618852.82
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,3,"MONTHLY_P&L",693175816.03,59564344920.27,1650710852.07,117666040232.42,83129599617.37,-2065916098.02,18422816.11,25815578.73,101921621.42,18684899135.58,166658056846.67,1076387791.36,-1330873276.53
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,3,"MONTHLY_P&L",162058997.72,192366898728.28,761457480.16,74322760262.46,130059592058.82,-1896290698.90,17502688.96,36477448.64,143406192.15,40740838978.70,185090678480.06,-270629790.43,-1274742056.37
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,3,"MONTHLY_P&L",129649526.79,35575059916.67,294198447.59,209939714841.32,15522774641.84,-2208075712.33,35865810.80,26833020.08,122012098.35,20453370315.12,62522729246.77,1223855465.77,-717212469.98
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,3,"MONTHLY_P&L",81082197.57,154441111741.96,493877507.71,7877604993.09,135843460439.07,-766894559.73,5385077.42,14866540.89,10987516.25,37191790142.06,165654835512.51,1844869609.96,91228149.34
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,3,"MONTHLY_P&L",587333931.43,148397053861.18,2672703585.01,122491477173.62,138660946943.67,-438808171.99,13902112.05,29117725.50,88377499.11,24251269489.16,114621044614.62,1622393481.62,300866282.45
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,3,"MONTHLY_P&L",670069796.65,8919800368.97,2789327804.92,20412149166.98,197022833468.90,-240301534.75,4214565.15,61790710.99,157258363.59,18005490162.98,134946549773.44,1180532334.86,-500173961.01
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,3,"MONTHLY_P&L",575833377.17,88801251303.41,2899406544.70,72652142283.52,139494279910.34,-1293321720.45,7223386.77,16658206.15,251745574.12,6599750366.68,68154448925.01,1812830273.68,-1109886505.57
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,3,"MONTHLY_P&L",153201678.62,191942225359.99,980516127.62,167610146118.26,1422992873.51,-571837689.82,10603695.87,65182147.41,70638163.51,4033715797.47,24517679778.11,-193112631.98,-848299947.03
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,3,"MONTHLY_P&L",423893156.91,13035458914.28,1657996157.72,91015800211.33,98318149014.57,-2270013720.33,23694356.72,62590081.31,-530527.16,39006236254.63,128953857948.90,-291227543.80,-367364593.99
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,3,"MONTHLY_P&L",-68058215.03,8597208509.76,887781832.83,194197398996.72,136241181327.12,-492401313.55,5764252.48,34278523.13,184492855.87,24090037453.93,65598066585.61,-235302603.65,-395958734.62
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,3,"MONTHLY_P&L",91432228.09,201710748076.27,960114459.52,34151212514.78,193064056044.69,-446285981.32,29163918.75,9616516.04,258617238.47,3719670550.31,65375374227.16,1902119108.24,-14299867.49
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,3,"MONTHLY_P&L",395784718.42,113091775030.21,2722287239.47,31471633279.97,164394055266.27,-315741183.69,872224.24,71343169.40,227573947.22,34287978520.88,57691638163.45,-40707260.57,-628109412.00
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,3,"MONTHLY_P&L",430849489.32,7021082032.89,2856458066.78,87589903989.26,160281277085.79,-127641576.62,32051621.76,42993415.63,104558540.82,20691695286.29,207722267702.13,693136753.99,-816700541.24
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,3,"MONTHLY_P&L",429666028.23,68620107714.60,3172452655.94,160862409052.81,208658335839.67,-2067109013.44,35579636.50,19743078.18,77987128.01,6702172798.01,43772883497.71,860299811.25,-1040744208.20
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,3,"MONTHLY_P&L",675875854.30,48756763401.71,3173909301.18,31116093993.30,149030460993.56,-937240919.17,4620990.64,39690376.28,262071347.35,7269494342.58,157988236729.28,1474615021.47,-244396606.40
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,3,"MONTHLY_P&L",329448191.25,130590647346.81,3009965844.46,164057470564.94,174730464453.20,-1344974539.76,49175329.51,76694456.77,180227143.62,12684713768.78,102639575195.54,-106608431.42,-1035033903.54
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,3,"MONTHLY_P&L",297726012.46,192663875603.68,1029707538.90,66104032437.07,61639182098.48,-663590307.58,43721506.52,50255258.07,45089557.73,37621734827.87,82425814356.28,1262936570.10,-1182404001.06
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,3,"MONTHLY_P&L",612376342.26,92541928363.42,2493244798.28,47137863218.11,120980699813.69,-167687863.40,32629540.02,82256805.48,175541861.88,38397636654.68,53836692987.34,1883055981.58,-611718018.56
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,5,"MONTHLY_P&L",88522179.45,200678372710.55,2044433706.38,108637221637.88,69910199268.39,-1458084692.98,34159808.73,36304214.17,238112406.86,16992626714.03,192424330472.48,1188023505.72,-359689676.69
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,5,"MONTHLY_P&L",10276246.54,173115875215.21,1345279064.82,6355248654.12,67816939578.40,-2214256977.51,37987833.97,59559376.50,233051339.97,21389269372.41,-3379894571.04,1133081001.68,-1145576257.61
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,5,"MONTHLY_P&L",684145128.75,98821138512.50,2556892078.42,126712623159.57,38380205925.20,-431968101.75,20461560.16,32918399.67,256199883.16,23240735610.25,784172924.60,1330573651.28,-968475038.39
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,5,"MONTHLY_P&L",183275643.55,196222077314.04,1422542770.56,183669105426.48,218486095362.13,-1607896899.11,9889502.57,4342085.25,88996489.39,16872777942.13,9737800050.68,1976158802.24,-893474000.38
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,5,"MONTHLY_P&L",150412825.87,96551055172.23,1993052308.86,36660644663.03,111734652895.37,-1341012512.24,17648074.82,77009445.18,219256454.31,27281640360.52,12974368427.41,1821215351.12,-355489983.05
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,5,"MONTHLY_P&L",529599012.13,132604139456.89,1084801430.25,41128969187.67,57961730981.16,-2240349166.07,18884394.47,39082675.54,102998154.46,-659852620.07,165614069397.51,-244408988.09,-254335783.13
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,5,"MONTHLY_P&L",419108943.39,72667763996.99,3070129884.93,174225847395.25,44373539046.30,9207359.48,28147313.70,3674103.88,244183104.83,8977076223.01,180806453650.45,86142828.20,-990697689.46
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,5,"MONTHLY_P&L",649957273.26,203655094432.94,2064145374.43,15112626163.21,174145856760.97,-230127006.04,49883107.66,12784042.29,15778486.38,10607683595.77,47494886903.40,1493918082.52,113977647.57
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,5,"MONTHLY_P&L",482097475.49,209379511695.70,2022492825.88,161895482659.42,15283773290.43,-1313361094.67,31677517.68,6617345.15,237288451.73,19152208638.51,148131680485.57,1159703038.19,-56670234.66
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,5,"MONTHLY_P&L",312308045.24,205064772133.97,2913720297.78,99750705314.39,139274021586.47,-1107038920.31,42068671.33,24288257.78,217426985.10,33161592256.02,168639819779.71,1662121415.79,-848575441.91
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,5,"MONTHLY_P&L",75777167.34,129669831720.06,1660555640.17,185931290347.56,156912811035.23,-120108319.51,1718435.87,11551115.13,184022643.17,678167243.64,78235457905.18,1720854268.52,92103545.29
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,5,"MONTHLY_P&L",409473291.07,75470819230.24,2325866578.64,72957488462.67,76945993428.92,-660347909.05,32989439.61,33401339.62,100011690.12,6598504353.54,194019231648.86,-318395772.80,-1302180044.10
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,5,"MONTHLY_P&L",398018491.98,174495980897.40,3455480000.19,109903103407.36,212120979350.67,224069818.80,35914421.88,43232335.42,12762453.35,17530706060.21,60548605245.93,521614622.06,-155311785.02
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,5,"MONTHLY_P&L",604697149.82,165111641220.34,1735325910.61,38181721535.69,56226881450.83,-505016399.65,40020120.60,44927755.55,21458992.26,36624507178.96,118882509111.80,-33427016.71,-213736690.76
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,5,"MONTHLY_P&L",438218.61,15502156985.63,1607716740.88,46764818242.48,120272855184.95,-2330506372.72,1178081.55,20521179.18,116425128.87,7990704225.87,99369052064.25,1072135481.12,-1256969661.97
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,5,"MONTHLY_P&L",234751762.04,107360209686.05,1054051497.71,16630753034.34,75474740443.68,-353337490.19,24547072.98,80092952.44,40196721.28,23961117369.65,69508162767.04,2029501695.23,-63646921.33
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,5,"MONTHLY_P&L",168071430.54,14904409190.66,2656816733.50,193883559177.51,216173987086.58,-670147409.83,40788624.08,6540893.71,118190191.39,42786026778.10,185530640924.12,1462436466.99,132153743.59
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,5,"MONTHLY_P&L",298247944.36,58707410176.05,107102419.70,89777027042.80,20040581962.44,-1132920644.08,44912628.05,5481379.24,54253506.38,8677657807.79,-2221557824.61,1710478061.51,-1013251521.32
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,5,"MONTHLY_P&L",537290042.60,163724948111.58,531477497.94,2821938783.46,208823061388.39,-917803382.98,47687808.18,40275854.05,-652544.22,20277936481.01,75424847777.30,998904705.48,-158160487.34
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,5,"MONTHLY_P&L",82831220.06,137640605551.52,2053682747.17,64983078373.53,177355640086.56,-778421287.21,20887652.13,30918938.93,225982572.90,9363962928.70,-2998888853.01,-54200388.64,-151535144.04
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,7,"MONTHLY_P&L",513276346.45,76930153273.37,3000875075.07,87583376814.34,156741266502.64,-1611337550.95,14795445.80,3162106.57,9543415.68,22084351141.87,187687951214.10,-399320661.24,-442075859.52
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,7,"MONTHLY_P&L",538249803.58,151170585947.39,734651700.87,6994689937.82,204718323013.27,-1818039811.40,8114771.35,41369550.46,15014484.57,7267826925.75,36772349873.49,779979893.45,-366185910.00
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,7,"MONTHLY_P&L",197672077.93,113655982246.60,2371011456.44,157237959322.98,186540177528.71,-624942743.19,47075230.22,56101620.30,41985095.87,32262114999.69,2588713558.82,1170178588.17,260044148.09
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,7,"MONTHLY_P&L",88198455.98,87333968604.98,3500797522.94,2139963724.75,217730034331.59,-938080044.58,668735.06,70353189.11,186896932.69,-1094373906.13,62599795685.42,-156410363.27,-209366809.62
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,7,"MONTHLY_P&L",264052196.38,148872106511.90,3331159468.40,162543610953.02,135054584964.12,65879089.26,2328104.83,73094162.79,29657891.57,2319206885.78,48165244259.81,-168802362.76,-1239966830.58
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,7,"MONTHLY_P&L",78425517.87,121672610449.80,2381508753.71,111477169588.84,207204757781.13,275744531.38,31563260.39,59292448.90,107652763.04,37500726682.29,135647159934.53,987891304.21,-1018618996.35
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,7,"MONTHLY_P&L",314094496.08,171266114462.51,1573704659.69,53029936190.40,173859079126.34,164935004.27,19086470.13,59187642.18,36427825.30,36216837348.95,132951072063.67,547706191.11,-281348887.52
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,7,"MONTHLY_P&L",535221397.92,109494349801.30,3738274782.19,117653141953.01,185952587740.19,-1080868742.31,24487836.02,43037919.97,178086258.64,18982509053.68,123368524814.44,2001412984.55,-799490226.38
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,7,"MONTHLY_P&L",496968024.46,57177396577.38,2976011489.04,42849641270.86,216212467781.97,-169378330.84,28044039.31,33760941.60,31602872.63,22406358991.58,212228898194.36,992659527.46,208716262.27
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,7,"MONTHLY_P&L",539419580.85,76041114473.47,3525812258.86,218688669777.63,30599394871.07,-1360214244.44,13278103.29,1166861.12,23770066.23,29259702725.58,14465406079.24,1201074489.92,-1308171782.40
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,7,"MONTHLY_P&L",245738993.95,57409296175.49,1327401879.63,118335339209.94,54307994704.90,-345148588.70,15452287.86,39536302.47,238860365.36,3362642412.42,174611532645.71,988997375.89,264184608.48
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,7,"MONTHLY_P&L",552325032.20,67063847141.87,1795517485.39,216753050272.88,100497109669.31,-2122098242.97,36832261.09,23793875.28,46395344.40,27133900144.56,75885140774.99,1978939934.85,-236877012.48
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,7,"MONTHLY_P&L",-45849916.55,121513684893.82,2896679787.04,142659913773.70,78933341670.78,6578822.72,977648.79,16651822.63,35999940.38,42126596612.24,100863204360.41,-68438754.53,-1154139845.98
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,7,"MONTHLY_P&L",63779995.46,140481443379.75,1728574790.65,72754897090.11,133666745511.41,-636359178.22,26825523.89,41800507.93,8989745.67,41058570087.61,103037734108.15,307380088.95,-438572327.70
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,7,"MONTHLY_P&L",-25192746.15,151934876701.55,1966147412.34,83009084105.69,185737687197.34,139096950.81,43223582.92,19587257.75,247602985.27,24422996113.27,69164934561.13,694259859.09,280050299.49
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,7,"MONTHLY_P&L",225107020.45,22156997112.60,3359193528.00,203765019454.10,188651903526.09,-1590250395.13,49484665.10,51550042.67,166413549.53,37432665444.28,165620845882.39,866736669.88,-528574331.54
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,7,"MONTHLY_P&L",566866131.59,97248231710.27,2207777120.45,213989320103.99,146993679193.60,-1498963733.69,43995357.58,77730751.06,41531001.98,39556842156.78,31808945584.63,308016233.28,-1038508255.52
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,7,"MONTHLY_P&L",291259634.48,140424860588.08,3413109493.27,91355500551.31,34282410370.07,136743782.15,49743485.42,12956118.02,204330676.38,33662560838.98,217343812515.51,250615139.44,-1222752619.61
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,7,"MONTHLY_P&L",288479280.09,190603215968.63,1215583822.75,81793840150.13,191868125713.60,-1600649798.68,45760840.90,79546924.65,163004385.35,-1309115573.87,20116777795.91,1352435346.03,-321259070.06
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,7,"MONTHLY_P&L",431788736.30,93050708695.27,2504287680.79,72043475330.27,10937356025.98,111205738.42,11608532.41,34934102.46,140499884.26,17395478131.97,90465425610.36,1416872416.41,-717097435.11
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,9,"MONTHLY_P&L",428874772.31,172647722902.35,650993807.02,158608748418.26,54748145272.49,-1735750879.47,41936667.98,9583084.87,18562728.32,10669705384.49,121839701764.09,1041166668.50,-219664777.50
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,9,"MONTHLY_P&L",217610291.57,136939166317.44,2163212032.51,32429206966.39,202553902174.60,-1894399758.29,22986341.42,8307165.38,100680735.96,41862442190.45,82315335239.91,1363433825.84,-763953847.30
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,9,"MONTHLY_P&L",116445630.12,10684763439.53,2164532106.47,127714150734.92,47707771119.29,-1311092824.57,38961770.15,29107712.05,168981167.39,25003278519.59,73253661364.27,-358948585.67,-901642187.61
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,9,"MONTHLY_P&L",508009183.80,70736915457.50,3300102601.13,9815686917.19,178890687641.22,-2233922339.36,48336520.13,18645762.90,115096128.62,41201835334.97,33106303987.89,1722214872.72,-98066995.30
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,9,"MONTHLY_P&L",303399492.80,199030377597.31,354983653.39,143182073181.20,34901857423.76,-483330261.44,16991771.79,80141696.89,176374928.01,37504661899.02,72622231640.78,1696952899.33,-1058385583.80
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,9,"MONTHLY_P&L",268229333.12,81984757054.82,258677468.29,177604440722.44,186918569619.09,-1806022909.98,7775970.57,15435326.67,109818224.22,40424240168.40,14881126349.50,1565543051.26,58051878.55
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,9,"MONTHLY_P&L",272926610.38,84379372660.52,2431792933.20,199528197278.86,92707277771.79,-33857606.34,11241981.06,76238289.11,257596436.33,27216655318.08,151561912985.76,-14297185.57,-1300542328.97
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,9,"MONTHLY_P&L",443514131.44,85840316404.23,384604344.77,124202064721.26,55106135449.14,-1613886303.16,30137662.78,37451170.62,128054995.10,30713192763.97,116604195335.37,1982019698.46,-261935387.80
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,9,"MONTHLY_P&L",414250123.65,48066627617.88,2547026330.44,140776695885.02,30631536318.53,-1750516846.77,14173797.43,3029981.83,71080265.55,10167228171.67,70111203214.73,590044507.65,-915017352.40
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,9,"MONTHLY_P&L",172613429.45,138590715456.82,3483985725.60,213692336043.56,80365445942.38,-388779007.71,14091528.88,82160140.38,218982338.43,-382764451.47,-1504511409.18,2123525975.83,-821565637.69
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,9,"MONTHLY_P&L",611277895.24,214300880591.44,3139633236.90,112187556898.60,111510490960.52,-563748225.84,1954406.75,15828635.04,122720927.17,16024554396.27,39114128462.38,1489726841.99,-721677529.38
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,9,"MONTHLY_P&L",-18722701.48,58950879865.20,3693918410.56,202798223083.32,110095776544.94,-135632429.75,26663034.16,18511527.58,4416334.49,20429908225.51,-57557551.97,-134755629.95,125740216.82
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,9,"MONTHLY_P&L",355237822.87,85104516388.34,3817363094.20,99472592932.73,9682231903.66,-189495567.71,39373343.30,15491268.79,140400308.52,1647361516.47,62211875053.93,1035448528.46,-1072455793.84
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",2023,9,"MONTHLY_P&L",-2070688.08,64538997609.31,2427496267.37,129005382734.94,12283008378.34,-1780607663.19,42644036.24,6021269.70,259098025.39,3498992354.81,105643881183.74,-355836446.45,-476476196.74
