business_id,contact_id,invoice_id,type,date,due_date,currency,amount,amount_outstanding,tax_amount,payment_status,count_paments,first_payment_date,last_payment_date
"dea23921fb51fbe6b98afdd3d6a630d21f31236222d01309db2ed295c5a74580",,"703","SALE",2020-10-09,2021-02-06,"GBP",171845.75,92298.80,182.40,"PAID",8,2020-11-05,2020-12-02
"706d178430b50660e79ba908bcf210441ce59b3ea1591703e8b5c038967375ed",,"120","PURCHASE",2020-07-07,2020-07-17,"EUR",137819.91,59957.25,275.60,"UNPAID",0,2020-07-16,2020-07-25
"8435521a12b57cae5a5adefe6ab14c9525f430ddf6deea5769a3805db31a23d9",34,"208","SALE",2021-08-24,2021-09-03,"USD",26974.82,14103.30,1390.35,"UNPAID",1,2021-09-25,2021-10-27
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",28,"161","PURCHASE",2022-06-08,2022-06-28,"GBP",118094.83,94931.00,726.05,"PAID",4,2022-07-09,2022-08-09
"45f43b72869de671be07cf04c6fe3c2f725e5b94795f868099191731cc3de385",23,"443","SALE",2022-11-11,2023-02-09,"GBP",126702.27,28900.38,7673.15,"PART PAID",2,2022-11-26,2022-12-11
"1e02d7d908ab16c4dcad5e759b24bce951ae5351253c34d4088592421f4ce007",21,"212","PURCHASE",2020-10-01,2020-11-30,"USD",126956.73,38559.83,6408.79,"UNPAID",5,2020-10-09,2020-10-17
"19e89263467c6c1c49df9efcc35aee1bd8eb4d6a67bf3c4f15a5cb3fae6a1ffa",,"300","SALE",2023-11-21,2023-12-01,"GBP",95246.56,73664.55,5294.60,"PART PAID",6,2023-11-23,2023-11-25
"45f43b72869de671be07cf04c6fe3c2f725e5b94795f868099191731cc3de385",23,"995","SALE",2023-07-02,2023-08-31,"GBP",127350.03,50930.23,4852.25,"PART PAID",5,2023-07-12,2023-07-22
"ada7a26a3286f625b503e10a486fd11715f0ceedb2c1626d0bc4bb7ac971271f",,"105","PURCHASE",2020-03-04,2020-07-02,"EUR",131579.66,84273.04,9016.27,"PART PAID",8,2020-03-18,2020-04-01
"dba8deb6e76acb5ddee631be275c5265c5d78b6d60d53f0a9a7b6b85c2db7c11",11,"168","PURCHASE",2022-04-26,2022-07-25,"NOK",75512.69,8871.63,8527.97,"PAID",6,2022-05-20,2022-06-13
"378a5fffa7c36c199d972753294cba1415faced2be0e7285173df933cc1b7ea2",4,"16","SALE",2023-08-17,2023-12-15,"GBP",174179.71,82404.34,1652.73,"PART PAID",6,2023-09-26,2023-11-05
"8328413235ffabb17899783cd3a631960f046927cb289ce66f70c58ade4d1074",,"559","SALE",2020-02-25,2020-06-24,"GBP",106028.89,95921.80,5846.02,"UNPAID",0,2020-02-27,2020-02-29
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",9,"985","PURCHASE",2021-04-28,2021-08-26,"USD",129578.40,69510.73,2880.68,"PAID",9,2021-05-11,2021-05-24
"401805e3b1d0bbeed8928ad5d3263555c1158ab1adeca1d0c8ffedb311e91732",15,"925","SALE",2022-07-18,2022-07-28,"GBP",72180.34,33404.74,5136.12,"PART PAID",7,2022-08-10,2022-09-02
"378a5fffa7c36c199d972753294cba1415faced2be0e7285173df933cc1b7ea2",4,"842","PURCHASE",2022-11-19,2023-03-19,"GBP",75055.30,67056.01,9791.32,"PAID",3,2022-12-27,2023-02-03
"8d12b6f3f87475ee7197496154682fec844ec63b05836bc978338185e1e54759",12,"23","SALE",2021-08-24,2021-09-23,"GBP",64109.19,32369.83,7012.46,"PAID",3,2021-09-30,2021-11-06
"d73cd5a93e5fcdfe7add3b2d3649e89fc9d3b97ceb74428965275c07ddfd314f",16,"867","PURCHASE",2023-10-04,2023-11-03,"EUR",154251.15,79566.79,6737.58,"UNPAID",4,2023-10-05,2023-10-06
"0c640002fb9731035243530d7cde650d12329158290bd8ade53731b379c016eb",,"86","PURCHASE",2020-09-04,2020-09-14,"EUR",98388.13,87744.45,8058.70,"PART PAID",2,2020-09-22,2020-10-10
"bb31c62bf0d6bf3e7d922fbccdaef390a5d778ee7f1d7a994cc4676e7442d495",4,"692","SALE",2021-07-22,2021-11-19,"EUR",80944.72,19909.47,5173.14,"UNPAID",0,2021-08-29,2021-10-06
"32835c9c367308df45bf886650042712ce4307453c070573c4083ff3960850a0",24,"236","PURCHASE",2023-06-17,2023-08-16,"GBP",83307.82,13300.47,86.58,"PART PAID",7,2023-06-20,2023-06-23
"ed5273fe9a840c3e1c175b68d6752dd54caf37d9a9d2383e16907251a1965e71",,"118","PURCHASE",2023-11-07,2023-12-07,"NOK",133233.10,50677.34,5683.66,"UNPAID",6,2023-11-11,2023-11-15
"b8821cef06839792c5b5e65f97b75bcc78acae459e88bf6dc53aa3ebceed4564",38,"904","SALE",2021-07-09,2021-07-29,"EUR",87514.06,25893.62,6915.14,"UNPAID",5,2021-08-06,2021-09-03
"abb8ceeb934339450fa0f66da6228c2c65853ce890a87597a3ed75cc1b8fca65",2,"74","SALE",2022-12-16,2023-02-14,"GBP",111306.22,23850.49,9509.46,"PAID",9,2023-01-16,2023-02-16
"503128a27876056ba897a6f885807418a96cc4208c5570da638b1d1914d96ed1",31,"961","PURCHASE",2020-09-19,2020-09-29,"GBP",43674.81,12378.87,6305.65,"PART PAID",6,2020-10-21,2020-11-22
"19e89263467c6c1c49df9efcc35aee1bd8eb4d6a67bf3c4f15a5cb3fae6a1ffa",,"985","SALE",2022-11-29,2022-12-19,"GBP",151044.09,54950.94,7331.85,"UNPAID",2,2023-01-05,2023-02-11
"1e02d7d908ab16c4dcad5e759b24bce951ae5351253c34d4088592421f4ce007",21,"126","PURCHASE",2021-02-14,2021-06-14,"NOK",46317.38,13038.50,47.04,"UNPAID",6,2021-03-16,2021-04-15
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",12,"208","PURCHASE",2021-08-13,2021-08-23,"USD",83982.74,66417.23,4740.07,"UNPAID",5,2021-09-16,2021-10-20
"420979309c28627d25f1cda16cf67582bc3dcefa2a56e4822edd91eebb962d66",,"347","PURCHASE",2022-02-23,2022-06-23,"USD",52027.12,10959.78,5276.33,"UNPAID",2,2022-02-24,2022-02-25
"8328413235ffabb17899783cd3a631960f046927cb289ce66f70c58ade4d1074",,"342","SALE",2021-02-12,2021-06-12,"NOK",165577.28,75130.03,6287.69,"PAID",0,2021-03-19,2021-04-23
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",12,"136","SALE",2021-11-11,2021-12-11,"NOK",132341.04,41135.50,7154.10,"UNPAID",0,2021-11-15,2021-11-19
"0167d2a79ab6e3857073f13be93424be12993d74cb785384a9b7afa241ccb82e",32,"491","SALE",2021-01-18,2021-01-28,"USD",124100.46,96165.37,6764.23,"PAID",1,2021-01-30,2021-02-11
"029f4c3a41ed838ac4a439dbfefa316069cef42557f95f7b2aa0ee5694c0676b",,"527","SALE",2021-06-21,2021-10-19,"EUR",160609.19,98827.79,4748.62,"PART PAID",10,2021-07-20,2021-08-18
"2baf57ded8dc232554d0a09bbd2fb31ae1330511de65b0d7e6a3c6262644e6b7",,"800","PURCHASE",2023-08-31,2023-10-30,"EUR",61101.38,30382.42,4936.02,"PAID",3,2023-10-10,2023-11-19
"c2ca6291f6ddce027649e7e86bcdb38492b91f19d8592fa5bf6ba874629f4c74",5,"172","PURCHASE",2021-10-03,2021-10-23,"USD",127223.76,87146.02,987.16,"UNPAID",5,2021-10-08,2021-10-13
"fcda85d46b12d020375d586b89ff2b0c608ecc11e9c878bb6b5c156c4e87475a",18,"894","PURCHASE",2022-11-26,2023-02-24,"EUR",129384.55,49105.09,4031.90,"PART PAID",6,2022-12-12,2022-12-28
"fcda85d46b12d020375d586b89ff2b0c608ecc11e9c878bb6b5c156c4e87475a",18,"888","SALE",2020-02-23,2020-03-04,"NOK",146578.78,88867.01,7748.53,"PART PAID",2,2020-03-18,2020-04-11
"4389e0bc56d1682d0daed6501c581afc5f28adef13f66283615ceea77e92a0cb",14,"819","PURCHASE",2020-08-18,2020-09-07,"NOK",123821.27,60440.11,3500.51,"UNPAID",4,2020-09-24,2020-10-31
"abb8ceeb934339450fa0f66da6228c2c65853ce890a87597a3ed75cc1b8fca65",2,"84","SALE",2022-04-26,2022-05-16,"USD",99601.29,28872.50,9450.68,"PART PAID",7,2022-05-15,2022-06-03
"401805e3b1d0bbeed8928ad5d3263555c1158ab1adeca1d0c8ffedb311e91732",15,"782","PURCHASE",2020-05-01,2020-05-11,"EUR",160446.21,96127.75,3610.40,"PART PAID",9,2020-06-02,2020-07-04
"b8821cef06839792c5b5e65f97b75bcc78acae459e88bf6dc53aa3ebceed4564",38,"61","SALE",2022-10-11,2023-02-08,"EUR",159472.10,76892.99,3992.49,"UNPAID",7,2022-10-22,2022-11-02
"6855281a658939322212f1f45212b1835e8baa09552cceea8082550ed02a00b4",,"211","PURCHASE",2021-08-28,2021-12-26,"EUR",61636.65,15645.20,2319.09,"UNPAID",6,2021-09-28,2021-10-29
"029f4c3a41ed838ac4a439dbfefa316069cef42557f95f7b2aa0ee5694c0676b",,"157","SALE",2021-11-18,2022-02-16,"EUR",112839.93,55128.43,6944.02,"PART PAID",1,2021-12-25,2022-01-31
"6855281a658939322212f1f45212b1835e8baa09552cceea8082550ed02a00b4",,"659","SALE",2021-02-20,2021-06-20,"NOK",74206.94,2591.04,9760.53,"PART PAID",3,2021-03-28,2021-05-03
"e61b211c81b3bd47745f160cc928a5057233f2a4c6107770ad66d27a2d847606",9,"887","PURCHASE",2022-12-27,2023-01-16,"EUR",74093.16,48664.54,8423.23,"PART PAID",10,2022-12-28,2022-12-29
"0df91309d6a229c449bf2ddda9cc0776178fc7717cd5c9ffae8d702fd01280c9",,"716","PURCHASE",2022-10-12,2022-10-22,"GBP",128002.69,97483.91,5637.60,"PART PAID",0,2022-11-12,2022-12-13
"0df91309d6a229c449bf2ddda9cc0776178fc7717cd5c9ffae8d702fd01280c9",,"502","SALE",2021-11-29,2021-12-29,"NOK",90560.99,21127.30,5055.81,"PAID",3,2022-01-04,2022-02-09
"c2ca6291f6ddce027649e7e86bcdb38492b91f19d8592fa5bf6ba874629f4c74",5,"942","SALE",2022-08-11,2022-12-09,"GBP",27450.30,27289.07,8068.55,"PAID",4,2022-09-11,2022-10-12
"fcda85d46b12d020375d586b89ff2b0c608ecc11e9c878bb6b5c156c4e87475a",18,"737","PURCHASE",2022-10-05,2023-02-02,"NOK",53135.53,36644.96,8192.60,"UNPAID",5,2022-11-10,2022-12-16
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",12,"788","SALE",2023-02-26,2023-05-27,"USD",43306.77,29132.32,8753.44,"PART PAID",9,2023-03-09,2023-03-20
"8435521a12b57cae5a5adefe6ab14c9525f430ddf6deea5769a3805db31a23d9",34,"129","SALE",2021-10-22,2021-12-21,"GBP",31762.34,29306.55,6674.00,"PART PAID",1,2021-11-17,2021-12-13
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",25,"65","PURCHASE",2023-03-10,2023-03-20,"NOK",125039.99,68160.18,8385.11,"UNPAID",8,2023-03-17,2023-03-24
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",9,"641","PURCHASE",2020-02-28,2020-04-28,"NOK",85117.51,65568.51,6111.22,"UNPAID",5,2020-03-14,2020-03-29
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",12,"729","PURCHASE",2020-05-24,2020-06-23,"EUR",81506.64,48025.64,5125.43,"PAID",5,2020-06-20,2020-07-17
"b451e6f1c5be3b4331396acc8c0c3b075bfa42f7b4988e14b7c0f67f99b292d3",36,"6","PURCHASE",2022-03-04,2022-03-14,"USD",167382.19,79527.45,8984.83,"PAID",8,2022-03-28,2022-04-21
"96c6e79195d059fcea80caf98ed7d11e37f5a594966fc0e9e9a59bb19aee5448",31,"730","PURCHASE",2020-01-06,2020-05-05,"USD",8244.79,1807.58,9553.35,"UNPAID",6,2020-02-07,2020-03-10
"4389e0bc56d1682d0daed6501c581afc5f28adef13f66283615ceea77e92a0cb",14,"822","SALE",2022-12-29,2023-01-28,"EUR",190525.16,94541.91,3447.99,"UNPAID",9,2023-01-17,2023-02-05
"dea23921fb51fbe6b98afdd3d6a630d21f31236222d01309db2ed295c5a74580",,"331","PURCHASE",2024-01-16,2024-05-15,"NOK",87505.55,62083.37,8102.94,"UNPAID",2,2024-02-22,2024-03-30
"c2ca6291f6ddce027649e7e86bcdb38492b91f19d8592fa5bf6ba874629f4c74",5,"759","PURCHASE",2020-12-22,2021-03-22,"NOK",148407.89,98375.00,3097.02,"UNPAID",0,2021-01-30,2021-03-10
"5c63a33a256eb5e56264fee91ad51140072e7547507c1f23c5996d8e5d5b0242",1,"429","PURCHASE",2023-03-07,2023-04-06,"EUR",111209.24,65813.16,4105.25,"UNPAID",6,2023-03-13,2023-03-19
"d73cd5a93e5fcdfe7add3b2d3649e89fc9d3b97ceb74428965275c07ddfd314f",16,"177","PURCHASE",2021-01-17,2021-04-17,"EUR",17870.33,11251.76,7747.86,"UNPAID",3,2021-02-21,2021-03-28
"04b6ba9cd887cdfdef8462fd661dc6120b785ef806e776111ac0dedca70b5efe",38,"240","SALE",2020-04-20,2020-07-19,"USD",120333.26,35450.81,4118.48,"PAID",6,2020-05-21,2020-06-21
"96c6e79195d059fcea80caf98ed7d11e37f5a594966fc0e9e9a59bb19aee5448",31,"799","PURCHASE",2023-10-16,2023-10-26,"USD",128650.44,77102.54,1897.20,"UNPAID",1,2023-10-30,2023-11-13
"0fb822ea79f38dae5e35d4842a81bf74ee10d7e131c963039683165154f5892e",21,"581","PURCHASE",2023-10-29,2023-11-18,"USD",132789.79,66794.97,3026.05,"UNPAID",1,2023-11-05,2023-11-12
"04b6ba9cd887cdfdef8462fd661dc6120b785ef806e776111ac0dedca70b5efe",38,"254","SALE",2023-11-16,2023-12-06,"USD",156879.81,75371.24,42.32,"UNPAID",0,2023-12-07,2023-12-28
"04b6ba9cd887cdfdef8462fd661dc6120b785ef806e776111ac0dedca70b5efe",38,"388","SALE",2023-02-13,2023-02-23,"NOK",149009.88,65479.28,2288.83,"PAID",7,2023-02-27,2023-03-13
"659af215b2be5054ae08831999a41ec41716fd5cf5701d05a46380edd2f3c127",,"469","PURCHASE",2020-01-15,2020-02-04,"GBP",84308.59,18958.76,5869.83,"PART PAID",9,2020-01-18,2020-01-21
"45f43b72869de671be07cf04c6fe3c2f725e5b94795f868099191731cc3de385",23,"677","SALE",2022-03-01,2022-05-30,"GBP",89258.83,50585.48,4321.68,"UNPAID",0,2022-03-29,2022-04-26
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",9,"304","PURCHASE",2023-06-20,2023-07-10,"USD",66102.40,33934.33,5468.92,"PART PAID",6,2023-07-13,2023-08-05
"45f43b72869de671be07cf04c6fe3c2f725e5b94795f868099191731cc3de385",23,"624","PURCHASE",2021-04-28,2021-05-28,"GBP",104628.90,80842.67,5641.25,"PAID",7,2021-05-01,2021-05-04
"d73cd5a93e5fcdfe7add3b2d3649e89fc9d3b97ceb74428965275c07ddfd314f",16,"533","SALE",2020-12-03,2020-12-23,"GBP",106605.22,36039.84,657.51,"PAID",5,2020-12-16,2020-12-29
"f114d44b77897d3173add5ccf6ec75f1318d8c0f15ad6dce77bc17cbe2f54561",1,"203","SALE",2023-03-08,2023-05-07,"EUR",45635.01,24471.03,7232.20,"PART PAID",5,2023-04-01,2023-04-25
"283905797b9e55611dec8be4147a62efdac19cd142d061ef8d03f5f9d1183d1d",19,"941","SALE",2022-05-25,2022-08-23,"NOK",33703.32,9946.94,3448.07,"UNPAID",3,2022-06-03,2022-06-12
"6855281a658939322212f1f45212b1835e8baa09552cceea8082550ed02a00b4",,"815","SALE",2020-04-23,2020-05-13,"USD",120218.74,62102.84,2118.77,"PAID",7,2020-06-01,2020-07-10
"43e57fa7613a31a8098a46def2c02c3e7110777a8c0ac2799f71f5b1853b055e",15,"850","SALE",2022-07-24,2022-10-22,"EUR",107413.53,96997.37,6821.27,"UNPAID",10,2022-08-24,2022-09-24
"bb31c62bf0d6bf3e7d922fbccdaef390a5d778ee7f1d7a994cc4676e7442d495",4,"777","PURCHASE",2022-01-19,2022-01-29,"NOK",69719.46,38961.44,5072.88,"PAID",10,2022-02-07,2022-02-26
"305c2e467959168beca41e718ccb5ee33f8f1795c870a041e2b3427d0d920b04",38,"820","SALE",2022-10-05,2023-01-03,"EUR",63544.98,45753.19,7132.21,"PAID",1,2022-11-13,2022-12-22
"0c640002fb9731035243530d7cde650d12329158290bd8ade53731b379c016eb",,"532","SALE",2023-08-11,2023-12-09,"GBP",118532.68,57276.79,7423.21,"PAID",8,2023-08-14,2023-08-17
"bd4e628f0dacb74fe2e4c9447015338cfe0cc05defd2fcffc8842214f78b9088",,"48","SALE",2023-07-16,2023-09-14,"EUR",69596.30,58292.86,8311.81,"UNPAID",5,2023-08-10,2023-09-04
"abb8ceeb934339450fa0f66da6228c2c65853ce890a87597a3ed75cc1b8fca65",2,"459","SALE",2020-10-05,2020-10-15,"EUR",79818.85,23440.95,311.47,"UNPAID",9,2020-10-22,2020-11-08
"f114d44b77897d3173add5ccf6ec75f1318d8c0f15ad6dce77bc17cbe2f54561",1,"31","PURCHASE",2020-02-14,2020-06-13,"USD",120842.05,43754.37,6832.15,"UNPAID",9,2020-03-21,2020-04-26
"6855281a658939322212f1f45212b1835e8baa09552cceea8082550ed02a00b4",,"221","SALE",2023-07-12,2023-07-22,"USD",109089.09,83644.70,3111.16,"UNPAID",1,2023-08-16,2023-09-20
"abb8ceeb934339450fa0f66da6228c2c65853ce890a87597a3ed75cc1b8fca65",2,"729","SALE",2022-09-19,2022-11-18,"USD",122913.93,32790.78,8101.04,"UNPAID",8,2022-09-28,2022-10-07
"04b6ba9cd887cdfdef8462fd661dc6120b785ef806e776111ac0dedca70b5efe",38,"396","PURCHASE",2020-06-18,2020-07-08,"EUR",61178.71,14671.38,9621.94,"PAID",1,2020-07-14,2020-08-09
"26f94507172b370ab2568ef5139e96967703d52d1a981265b61de009771f35b9",28,"947","PURCHASE",2023-10-22,2024-01-20,"USD",102288.98,72711.09,3352.97,"UNPAID",10,2023-11-08,2023-11-25
"9739406ef11dbe301614c1e11a964338936bd3df18d6ab7a4197a0150f6d6adb",,"120","SALE",2023-09-06,2023-09-16,"NOK",123468.64,52687.14,6938.50,"PAID",10,2023-09-22,2023-10-08
"0c640002fb9731035243530d7cde650d12329158290bd8ade53731b379c016eb",,"487","SALE",2020-11-13,2021-03-13,"NOK",85491.25,36941.75,6723.24,"PAID",7,2020-12-22,2021-01-30
"ee5c0fad525969afa1752bb3c697da571be93ab4a89566cc5a0ccd586adcd555",,"773","SALE",2020-03-17,2020-03-27,"GBP",84393.39,69163.46,3777.89,"PART PAID",1,2020-04-15,2020-05-14
"dea23921fb51fbe6b98afdd3d6a630d21f31236222d01309db2ed295c5a74580",,"571","SALE",2021-10-14,2021-12-13,"NOK",115005.47,64769.30,4419.18,"UNPAID",5,2021-10-29,2021-11-13
"65776273c5e1b288f004a90df07d8384179f5e2493ddbe929e334b60f772e13d",,"85","SALE",2024-01-29,2024-04-28,"NOK",151016.81,70795.10,4614.87,"PART PAID",10,2024-03-05,2024-04-10
"378a5fffa7c36c199d972753294cba1415faced2be0e7285173df933cc1b7ea2",4,"31","PURCHASE",2021-09-13,2021-12-12,"USD",119863.52,80796.40,6884.87,"PAID",9,2021-10-14,2021-11-14
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",4,"54","PURCHASE",2023-09-04,2023-12-03,"GBP",93358.47,20855.90,1017.50,"PAID",4,2023-09-26,2023-10-18
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",4,"64","PURCHASE",2024-02-02,2024-03-03,"NOK",130183.80,99172.96,6485.00,"PART PAID",3,2024-02-06,2024-02-10
"e61b211c81b3bd47745f160cc928a5057233f2a4c6107770ad66d27a2d847606",9,"833","SALE",2020-05-05,2020-05-15,"EUR",134634.76,87791.26,8126.42,"UNPAID",5,2020-06-01,2020-06-28
"0be06b57d61720a78ef32edabeee0241929424811bb84f6d03666ee426c36652",24,"417","PURCHASE",2024-01-18,2024-01-28,"GBP",12944.72,4634.69,101.65,"PART PAID",4,2024-02-18,2024-03-20
"029f4c3a41ed838ac4a439dbfefa316069cef42557f95f7b2aa0ee5694c0676b",,"748","PURCHASE",2023-10-06,2023-10-16,"GBP",56946.38,49374.17,2690.87,"UNPAID",10,2023-11-07,2023-12-09
"0c640002fb9731035243530d7cde650d12329158290bd8ade53731b379c016eb",,"319","SALE",2020-06-13,2020-07-13,"NOK",45712.55,24795.81,6661.45,"UNPAID",8,2020-07-10,2020-08-06
"0c640002fb9731035243530d7cde650d12329158290bd8ade53731b379c016eb",,"52","SALE",2023-01-28,2023-02-27,"USD",45274.38,15418.02,1931.54,"PART PAID",2,2023-02-03,2023-02-09
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",12,"326","PURCHASE",2022-10-14,2022-11-13,"GBP",137037.95,53974.68,1745.79,"UNPAID",3,2022-11-10,2022-12-07
"5c63a33a256eb5e56264fee91ad51140072e7547507c1f23c5996d8e5d5b0242",1,"117","PURCHASE",2023-01-25,2023-03-26,"NOK",32810.02,14668.35,4124.04,"PART PAID",0,2023-01-30,2023-02-04
"0be06b57d61720a78ef32edabeee0241929424811bb84f6d03666ee426c36652",24,"871","SALE",2022-11-18,2023-03-18,"GBP",130300.34,33319.07,1550.83,"PART PAID",2,2022-11-29,2022-12-10
"fcda85d46b12d020375d586b89ff2b0c608ecc11e9c878bb6b5c156c4e87475a",18,"338","SALE",2022-10-17,2022-10-27,"EUR",145280.00,71814.17,3782.71,"PAID",7,2022-11-09,2022-12-02
"bd4e628f0dacb74fe2e4c9447015338cfe0cc05defd2fcffc8842214f78b9088",,"138","SALE",2020-08-16,2020-09-15,"USD",19712.51,16651.43,3416.08,"UNPAID",10,2020-09-17,2020-10-19
"32835c9c367308df45bf886650042712ce4307453c070573c4083ff3960850a0",24,"839","SALE",2021-07-18,2021-08-17,"NOK",137349.82,56662.62,1623.14,"UNPAID",5,2021-07-30,2021-08-11
"503128a27876056ba897a6f885807418a96cc4208c5570da638b1d1914d96ed1",31,"635","SALE",2022-05-24,2022-06-23,"GBP",113932.73,91697.09,5095.44,"UNPAID",10,2022-07-02,2022-08-10
"8328413235ffabb17899783cd3a631960f046927cb289ce66f70c58ade4d1074",,"95","PURCHASE",2023-07-11,2023-07-21,"USD",100053.28,53371.42,6142.48,"PAID",8,2023-07-12,2023-07-13
"e23dbf85668303efd67a3bb97eefe256c0db89196df3d4d492fed1f15f790d79",16,"724","SALE",2022-07-31,2022-10-29,"USD",83464.47,45210.42,4183.31,"PART PAID",0,2022-09-03,2022-10-07
"f114d44b77897d3173add5ccf6ec75f1318d8c0f15ad6dce77bc17cbe2f54561",1,"632","PURCHASE",2022-11-05,2023-02-03,"EUR",138249.26,97665.42,2540.85,"PAID",4,2022-12-05,2023-01-04
"ed5273fe9a840c3e1c175b68d6752dd54caf37d9a9d2383e16907251a1965e71",,"705","SALE",2020-03-28,2020-05-27,"NOK",77486.38,25923.97,5675.85,"UNPAID",10,2020-04-16,2020-05-05
"378a5fffa7c36c199d972753294cba1415faced2be0e7285173df933cc1b7ea2",4,"465","PURCHASE",2024-01-19,2024-05-18,"EUR",135685.31,62014.91,5554.69,"UNPAID",6,2024-02-15,2024-03-13
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",9,"143","PURCHASE",2020-05-09,2020-09-06,"NOK",73660.38,62305.98,514.85,"PART PAID",9,2020-06-07,2020-07-06
"d73cd5a93e5fcdfe7add3b2d3649e89fc9d3b97ceb74428965275c07ddfd314f",16,"449","PURCHASE",2022-02-03,2022-05-04,"USD",155264.94,69477.63,5480.92,"PAID",8,2022-03-04,2022-04-02
"dba8deb6e76acb5ddee631be275c5265c5d78b6d60d53f0a9a7b6b85c2db7c11",11,"199","SALE",2022-12-14,2023-02-12,"NOK",126359.45,33269.38,4743.93,"UNPAID",0,2023-01-11,2023-02-08
"1899c377cbe5562cd601529fc6fb59e25f53ee7d3d16fbb25949a6edfb2d3fb3",23,"857","SALE",2020-04-05,2020-08-03,"NOK",77010.29,20012.37,6446.63,"UNPAID",6,2020-05-08,2020-06-10
"0be06b57d61720a78ef32edabeee0241929424811bb84f6d03666ee426c36652",24,"411","SALE",2020-11-10,2020-11-20,"NOK",185196.09,92844.55,2240.40,"UNPAID",5,2020-12-20,2021-01-29
"ada7a26a3286f625b503e10a486fd11715f0ceedb2c1626d0bc4bb7ac971271f",,"825","SALE",2022-02-11,2022-02-21,"USD",128098.25,30318.00,5343.81,"UNPAID",10,2022-03-10,2022-04-06
"2baf57ded8dc232554d0a09bbd2fb31ae1330511de65b0d7e6a3c6262644e6b7",,"192","SALE",2020-06-06,2020-07-06,"NOK",79363.35,26466.55,8434.91,"PART PAID",0,2020-07-03,2020-07-30
"fcda85d46b12d020375d586b89ff2b0c608ecc11e9c878bb6b5c156c4e87475a",18,"369","PURCHASE",2023-06-06,2023-08-05,"EUR",121156.05,52889.77,9795.08,"UNPAID",1,2023-07-01,2023-07-26
"5327dd946b51d71c9d1d2a564192d48d61226f13ab4184231a0422cbd0db4889",6,"441","SALE",2021-09-06,2021-10-06,"NOK",61441.69,49553.43,4406.54,"PART PAID",5,2021-10-03,2021-10-30
"32835c9c367308df45bf886650042712ce4307453c070573c4083ff3960850a0",24,"374","SALE",2023-10-17,2023-11-16,"USD",140224.54,71189.45,1764.49,"UNPAID",3,2023-11-05,2023-11-24
"706d178430b50660e79ba908bcf210441ce59b3ea1591703e8b5c038967375ed",,"720","SALE",2021-06-28,2021-10-26,"NOK",107737.31,23122.29,9901.71,"PAID",7,2021-07-14,2021-07-30
"e61b211c81b3bd47745f160cc928a5057233f2a4c6107770ad66d27a2d847606",9,"461","SALE",2022-06-12,2022-07-12,"EUR",136687.29,48359.08,8709.21,"PART PAID",2,2022-06-16,2022-06-20
"2c417f35e1eb4e0ff8af03c0f4a946203b432e5e2c5ce8a539eb23bc1d0ee526",29,"516","PURCHASE",2021-07-09,2021-11-06,"EUR",82944.35,73280.73,686.44,"PAID",3,2021-08-12,2021-09-15
"0c640002fb9731035243530d7cde650d12329158290bd8ade53731b379c016eb",,"106","PURCHASE",2022-10-28,2022-11-17,"GBP",100606.19,68299.35,48.54,"PAID",1,2022-11-24,2022-12-21
"19c746e73130fe9d5a2f646018d53191cbc0357dc8844f283368942fc64b7203",,"219","PURCHASE",2022-02-03,2022-04-04,"GBP",61974.69,33399.19,5719.16,"PART PAID",6,2022-02-07,2022-02-11
"48d2f4bb3edc8efb8c87ef8e396059017700691b44db5d93bd8051b837a9a348",,"251","PURCHASE",2020-08-24,2020-09-13,"GBP",99245.19,53307.41,4473.27,"UNPAID",1,2020-09-11,2020-09-29
"bd4e628f0dacb74fe2e4c9447015338cfe0cc05defd2fcffc8842214f78b9088",,"786","SALE",2021-11-26,2021-12-26,"NOK",88099.77,42391.44,5199.36,"UNPAID",6,2022-01-03,2022-02-10
"b8821cef06839792c5b5e65f97b75bcc78acae459e88bf6dc53aa3ebceed4564",38,"869","PURCHASE",2020-02-16,2020-02-26,"USD",131519.03,99606.20,4149.47,"UNPAID",0,2020-02-29,2020-03-13
