business_id,year,month,extract_type,total_vat_on_purchases,total_vat_on_sales,total_vat_paid_to_hmrc
"6855281a658939322212f1f45212b1835e8baa09552cceea8082550ed02a00b4",2023,11,"MONTHLY_VAT",1783401738.53,5661122888.62,20616464.01
"6855281a658939322212f1f45212b1835e8baa09552cceea8082550ed02a00b4",2023,11,"MONTHLY_VAT",565032065.95,26780282330.39,-11676700.64
"6855281a658939322212f1f45212b1835e8baa09552cceea8082550ed02a00b4",2023,11,"MONTHLY_VAT",636851767.02,18103580023.15,-507560.62
"6855281a658939322212f1f45212b1835e8baa09552cceea8082550ed02a00b4",2023,11,"MONTHLY_VAT",708185918.81,42511888387.68,15475289.66
"6855281a658939322212f1f45212b1835e8baa09552cceea8082550ed02a00b4",2023,11,"MONTHLY_VAT",47084192.20,23009490860.16,-5370246.60
"6855281a658939322212f1f45212b1835e8baa09552cceea8082550ed02a00b4",2023,11,"MONTHLY_VAT",759323844.48,33695180980.89,25858409.73
"6855281a658939322212f1f45212b1835e8baa09552cceea8082550ed02a00b4",2023,11,"MONTHLY_VAT",71772516.43,5782594772.53,38546059.21
"6855281a658939322212f1f45212b1835e8baa09552cceea8082550ed02a00b4",2023,11,"MONTHLY_VAT",1920891521.40,37728461591.43,20383818.96
"6855281a658939322212f1f45212b1835e8baa09552cceea8082550ed02a00b4",2023,11,"MONTHLY_VAT",1076782627.35,37337099372.53,44706942.48
"6855281a658939322212f1f45212b1835e8baa09552cceea8082550ed02a00b4",2023,11,"MONTHLY_VAT",707534864.37,35041548907.37,17919667.15
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,2,"OBAL_VAT",2003556718.67,19992206375.85,35761345.22
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,2,"OBAL_VAT",948285081.08,39110334976.86,36583774.58
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,2,"OBAL_VAT",1077718639.61,10839291891.30,17487532.43
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,2,"OBAL_VAT",1797381268.02,9685978531.08,38871544.28
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,2,"OBAL_VAT",12250708.29,560028159.26,21117056.06
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,2,"OBAL_VAT",1151805218.32,24612328087.19,-9184921.16
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,2,"OBAL_VAT",297535394.16,3906808192.38,9548009.50
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,2,"OBAL_VAT",1501131072.45,37873015812.43,14186389.28
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,2,"OBAL_VAT",821763726.79,20619244701.29,12370932.92
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,2,"OBAL_VAT",1249599903.62,5126013725.99,8111219.51
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,2,"OBAL_VAT",1450379968.99,9764725745.36,13629655.28
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,2,"OBAL_VAT",2032150384.41,34603986533.63,17099073.56
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,2,"OBAL_VAT",95650679.98,10794951664.03,-7178716.79
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,2,"OBAL_VAT",1960147186.53,27830865398.67,18632624.13
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,2,"OBAL_VAT",1932788499.43,7676971621.59,17187553.34
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,2,"OBAL_VAT",230456236.16,19508172539.06,22583623.58
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,2,"OBAL_VAT",590614874.49,8020819979.03,26502108.95
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,2,"OBAL_VAT",1985670875.31,31911027145.15,40799654.09
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,2,"OBAL_VAT",1551773546.28,27392722805.91,-7655706.13
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,2,"OBAL_VAT",1161666021.34,9440446775.94,25691254.24
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,4,"OBAL_VAT",844137331.64,42140334398.71,-10334217.73
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,4,"OBAL_VAT",2129339171.23,40050330079.64,42456272.08
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,4,"OBAL_VAT",1046261066.83,17732381698.97,33715250.97
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,4,"OBAL_VAT",1665207799.32,26542394030.19,35072184.69
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,4,"OBAL_VAT",1090696804.59,30426897948.14,-4116249.27
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,4,"OBAL_VAT",642080007.29,24099065213.43,44633704.70
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,4,"OBAL_VAT",1032829487.27,22588686436.74,-12012814.26
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,4,"OBAL_VAT",588407269.58,34126348388.18,17652047.31
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,4,"OBAL_VAT",1224079178.42,29974381189.85,24196720.84
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,4,"OBAL_VAT",981051045.75,19091806394.94,20497976.79
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,4,"OBAL_VAT",1299667177.24,13834768010.60,26991886.07
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,4,"OBAL_VAT",804599177.74,31224456056.05,31148728.26
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,4,"OBAL_VAT",113009739.17,10270089782.91,-11051474.53
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,4,"OBAL_VAT",165657252.64,27129485032.53,27769091.97
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,4,"OBAL_VAT",1126867619.85,36551368538.71,2395228.82
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,4,"OBAL_VAT",1767116501.73,8155575145.82,11312312.54
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,4,"OBAL_VAT",2173326131.84,4415650368.21,17993813.96
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,4,"OBAL_VAT",2045576645.96,40562726332.28,36000486.53
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,4,"OBAL_VAT",2170354985.60,30301933572.27,27923973.63
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,4,"OBAL_VAT",37806704.16,10165540647.14,21818017.94
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,6,"OBAL_VAT",1469293524.11,38200737319.57,19595289.32
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,6,"OBAL_VAT",585378602.71,33379207808.54,25180212.52
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,6,"OBAL_VAT",175296900.21,28402412597.26,27581979.84
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,6,"OBAL_VAT",2023294624.00,7885189486.90,-168171.38
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,6,"OBAL_VAT",762520080.24,30392545222.33,37627353.77
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,6,"OBAL_VAT",1512573258.27,19582550814.74,12789685.54
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,6,"OBAL_VAT",1434110999.36,31116341083.89,13096784.25
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,6,"OBAL_VAT",748023761.32,11479596923.45,38209959.39
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,6,"OBAL_VAT",36812536.83,24702697866.50,27860750.32
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,6,"OBAL_VAT",1972695658.41,43209739357.67,8986504.00
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,6,"OBAL_VAT",1055970696.01,25619766629.05,20083096.30
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,6,"OBAL_VAT",1163892653.41,14658502575.80,5347452.32
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,6,"OBAL_VAT",1475476090.94,20245604385.14,-7238963.15
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,6,"OBAL_VAT",221205056.05,21517080279.17,21310931.96
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,6,"OBAL_VAT",2098422224.14,30015163501.14,8366664.99
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,6,"OBAL_VAT",418005481.42,28834230915.86,44730845.89
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,6,"OBAL_VAT",1960603232.93,28690673505.97,14645136.58
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,6,"OBAL_VAT",1368829199.61,13308537797.87,7950246.55
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,6,"OBAL_VAT",523603993.02,34979994702.86,-9044974.98
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,6,"OBAL_VAT",1349001422.03,396934446.07,-11539887.85
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,8,"OBAL_VAT",780954221.88,21885241151.00,16643750.73
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,8,"OBAL_VAT",1375873139.66,4530328388.35,27280664.91
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,8,"OBAL_VAT",127872480.81,28389714071.73,25292024.46
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,8,"OBAL_VAT",1210523214.79,29226286199.11,-640919.48
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,8,"OBAL_VAT",2081601229.20,21669154677.57,41241891.33
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,8,"OBAL_VAT",2152464210.72,21771952517.40,31857061.25
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,8,"OBAL_VAT",511158637.36,38260275086.29,7224316.32
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,8,"OBAL_VAT",1653422958.72,12405781361.60,21102883.35
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,8,"OBAL_VAT",2020716282.75,20188498557.33,4355965.99
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,8,"OBAL_VAT",1647701488.50,17046985394.89,3853951.74
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,8,"OBAL_VAT",1117350193.21,13801909306.69,-10955485.94
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,8,"OBAL_VAT",986838533.12,44004223998.61,-12753691.34
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,8,"OBAL_VAT",1461062089.03,37536725041.29,-7338302.77
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,8,"OBAL_VAT",1681823016.79,18832137191.17,26313356.64
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,8,"OBAL_VAT",506356325.09,1782891376.83,16361529.34
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,8,"OBAL_VAT",775470982.00,37836204801.50,11928062.87
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,8,"OBAL_VAT",1388644477.54,29016325419.34,34810131.86
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,8,"OBAL_VAT",1750456731.28,1040277377.55,16340226.74
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,8,"OBAL_VAT",659648811.23,26297725056.40,45524320.37
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,8,"OBAL_VAT",1567754052.67,15400157018.56,-7514433.73
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_VAT",2016117348.11,40135204891.58,17168799.14
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_VAT",631603546.84,35566426809.71,42153687.77
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_VAT",502887161.60,35209351104.51,-3749373.45
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_VAT",1534897252.78,26563340564.73,-4704783.06
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_VAT",1426869991.98,6165240783.15,31703824.09
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_VAT",1468600697.77,9971828749.09,-12121727.87
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_VAT",1835417462.58,25024037850.43,6354888.77
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_VAT",1139694396.16,10796110545.82,33712680.61
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_VAT",1868679665.94,20779715768.01,7997170.35
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_VAT",1837679632.41,2724419007.39,6722689.45
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_VAT",308487542.01,22931000201.33,37398340.94
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_VAT",765081078.96,279971852.70,15039870.05
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_VAT",1611926372.79,23673560049.66,-10086516.94
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_VAT",851640299.01,5447909741.78,31668154.63
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_VAT",151183539.54,1078808386.41,37056415.18
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_VAT",1752010603.10,21686788191.22,30285278.68
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_VAT",1323517407.90,13258379173.56,5831093.05
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_VAT",1726169704.22,31089290517.32,28543766.80
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_VAT",1151523779.56,23261963523.26,18205372.63
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,10,"OBAL_VAT",561838337.23,30226621491.15,39142384.40
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_VAT",1479799609.00,25734431751.42,8697562.91
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_VAT",707562080.71,7372998360.01,38389978.34
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_VAT",997208439.20,3858678669.28,20540634.34
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_VAT",1691345549.55,22831615091.07,15390407.83
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_VAT",529151763.73,35101988557.48,15864159.54
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_VAT",473437386.68,18306890273.80,10316884.07
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_VAT",22616056.02,39507873226.05,18189682.21
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_VAT",1279224807.20,43534035913.44,16919785.63
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_VAT",1114868028.45,4348149774.70,25940533.01
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_VAT",38533357.02,30023855146.10,29773913.08
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_VAT",1869656761.55,17147712644.08,25272553.87
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_VAT",591579843.01,24627561129.51,23423859.21
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_VAT",527398229.39,31729954211.24,37685094.47
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_VAT",16531333.64,34002103779.98,18222551.69
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_VAT",907207522.30,35032498241.72,9294437.93
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_VAT",611889507.16,9301328999.32,44858207.69
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_VAT",692537990.02,28715763868.33,-7916705.65
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_VAT",328104422.53,30423177470.22,-3691316.38
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_VAT",881592508.98,28999400452.33,-7553764.31
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",2023,12,"OBAL_VAT",1315611985.45,41412942658.08,20159762.01
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_VAT",-21207103.12,17759171709.92,-1340867.32
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_VAT",1727694224.26,28579719121.37,-414440.73
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_VAT",2084296813.62,9819882059.26,7507729.14
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_VAT",574154323.58,24671538618.64,-12674775.37
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_VAT",27700822.88,4115251834.88,-572803.99
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_VAT",547151430.68,31037906715.90,36036271.34
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_VAT",76999679.21,14441787960.61,18672376.88
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_VAT",268512678.56,38472202283.94,-7664650.22
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_VAT",907344639.13,31223208916.12,25481442.70
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_VAT",740708840.15,29674136284.69,21258902.33
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_VAT",389328512.22,14267564206.15,40038359.91
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_VAT",761563161.26,3050974274.98,-11092170.46
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_VAT",1284006933.72,18174794213.02,1403529.15
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_VAT",1288371758.77,43977789297.07,-5639901.64
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_VAT",12254607.92,17952415021.94,30457972.73
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_VAT",2132203347.94,41964989423.00,9692374.88
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_VAT",1986047181.60,38398992766.68,35419819.19
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_VAT",203257373.85,21511105591.65,31157512.88
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_VAT",1158747069.29,17322132814.94,-415912.07
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,1,"MONTHLY_VAT",1444622062.14,27840728313.41,-5717831.83
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_VAT",1670108594.54,16404351800.49,43914795.02
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_VAT",1006259742.66,4462644076.92,32758651.39
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_VAT",377736667.57,43828736363.29,-10152338.59
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_VAT",1064371006.90,11031613565.70,41817590.64
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_VAT",886072714.98,36291917056.28,23229020.31
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_VAT",983685451.75,3961086875.08,11453820.30
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_VAT",538374818.90,24345404160.98,12729022.72
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_VAT",1783672397.73,4135818577.34,20628548.47
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_VAT",1550320273.60,27119541708.31,28562169.51
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_VAT",14976578.67,35557427812.06,22300771.50
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_VAT",835468336.89,20770798756.08,13745638.37
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_VAT",2064006034.41,1662959887.54,36716801.08
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_VAT",472605682.09,12496154810.45,29515693.69
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_VAT",1297039640.85,40419783002.35,10842985.54
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_VAT",1101302157.00,14167842314.21,10278877.45
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_VAT",1373272210.61,31270387747.10,44468912.11
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_VAT",731442509.13,37732892471.27,10750189.58
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_VAT",61298041.05,23365974902.64,36639533.32
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_VAT",1162072647.58,24426114366.34,-3668331.70
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,3,"MONTHLY_VAT",2030461035.49,37936718028.87,14012842.38
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,5,"MONTHLY_VAT",959138127.27,14184424454.13,31768168.21
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,5,"MONTHLY_VAT",1099990683.45,17354989069.13,10421130.20
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,5,"MONTHLY_VAT",935594878.18,21647262140.77,39945234.76
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,5,"MONTHLY_VAT",1693388432.68,40520562605.73,33606115.06
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",2024,5,"MONTHLY_VAT",1192287012.05,27898290124.09,-3842867.27
